"","X","Full.ID_Sample_Number","Site","Person","Surber_Dnet","dateID","Specimen","Length_mm","Width_mm","Order","Family","Genus","Analysis.State","Taxa.Name.Good","Jonny.Verify","Notes","Type","Storage","X18","Month","Month_num","Year","Month_Year","Month_Year_Num","taxonID","Replicate","Cummins2022_Number","FFG","a","b","Source","Equation","CPI","FBI_T","CPI_lower","CPI_higher","Calcd_Mass_mg","lengthClass","Density_Size","Mass_Average_Size","Biomass_Size","Ave_length_Size","Density_SizeDate","Mass_Average_SizeDate","Biomass_SizeDate","Ave_length_SizeDate"
"1602",1624,"44340_ecgs_diptera_574","wastewater dominated","rena_jonny","surber",2021-05-24,574,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1603",1625,"44340_ecgs_diptera_575","wastewater dominated","rena_jonny","surber",2021-05-24,575,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1604",1626,"44340_ecgs_diptera_576","wastewater dominated","rena_jonny","surber",2021-05-24,576,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723,3,156,0.0472359490299426,7.36880804867105,3.01146153846154,104,0.0466702442678723,4.85370540385872,3
"1605",1627,"44340_ecgs_diptera_577","wastewater dominated","rena_jonny","surber",2021-05-24,577,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1606",1628,"44340_ecgs_diptera_578","wastewater dominated","rena_jonny","surber",2021-05-24,578,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6","s_a2","May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1607",1629,"44340_ecgs_diptera_579","wastewater dominated","rena_jonny","surber",2021-05-24,579,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1608",1630,"44340_ecgs_diptera_58","wastewater dominated","rena_jonny","surber",2021-05-24,58,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1609",1631,"44340_ecgs_diptera_580","wastewater dominated","rena_jonny","surber",2021-05-24,580,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1610",1632,"44340_ecgs_diptera_581","wastewater dominated","rena_jonny","surber",2021-05-24,581,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1611",1633,"44340_ecgs_diptera_582","wastewater dominated","rena_jonny","surber",2021-05-24,582,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723,3,156,0.0472359490299426,7.36880804867105,3.01146153846154,104,0.0466702442678723,4.85370540385872,3
"1612",1634,"44340_ecgs_diptera_583","wastewater dominated","rena_jonny","surber",2021-05-24,583,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723,3,156,0.0472359490299426,7.36880804867105,3.01146153846154,104,0.0466702442678723,4.85370540385872,3
"1613",1635,"44340_ecgs_diptera_584","wastewater dominated","rena_jonny","surber",2021-05-24,584,3.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0711990628856142,4,169,0.10154030100603,17.1603108700191,3.9585798816568,121,0.10162596913397,12.2967422652103,3.95454545454545
"1614",1637,"44340_ecgs_diptera_585","wastewater dominated","rena_jonny","surber",2021-05-24,585,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1615",1638,"44340_ecgs_diptera_586","wastewater dominated","rena_jonny","surber",2021-05-24,586,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1616",1639,"44340_ecgs_diptera_587","wastewater dominated","rena_jonny","surber",2021-05-24,587,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1617",1640,"44340_ecgs_diptera_588","wastewater dominated","rena_jonny","surber",2021-05-24,588,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339,4,169,0.10154030100603,17.1603108700191,3.9585798816568,121,0.10162596913397,12.2967422652103,3.95454545454545
"1618",1641,"44340_ecgs_diptera_589","wastewater dominated","rena_jonny","surber",2021-05-24,589,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723,3,156,0.0472359490299426,7.36880804867105,3.01146153846154,104,0.0466702442678723,4.85370540385872,3
"1619",1642,"44340_ecgs_diptera_59","wastewater dominated","rena_jonny","surber",2021-05-24,59,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023,1,53,0.0023,0.1219,1,44,0.0023,0.1012,1
"1620",1643,"44340_ecgs_diptera_590","wastewater dominated","rena_jonny","surber",2021-05-24,590,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1621",1644,"44340_ecgs_diptera_591","wastewater dominated","rena_jonny","surber",2021-05-24,591,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1622",1645,"44340_ecgs_diptera_592","wastewater dominated","rena_jonny","surber",2021-05-24,592,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1623",1646,"44340_ecgs_diptera_593","wastewater dominated","rena_jonny","surber",2021-05-24,593,3.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0711990628856142,4,169,0.10154030100603,17.1603108700191,3.9585798816568,121,0.10162596913397,12.2967422652103,3.95454545454545
"1624",1647,"44340_ecgs_diptera_594","wastewater dominated","rena_jonny","surber",2021-05-24,594,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023,1,53,0.0023,0.1219,1,44,0.0023,0.1012,1
"1625",1648,"44340_ecgs_diptera_595","wastewater dominated","rena_jonny","surber",2021-05-24,595,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1626",1649,"44340_ecgs_diptera_596","wastewater dominated","rena_jonny","surber",2021-05-24,596,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1627",1650,"44340_ecgs_diptera_597","wastewater dominated","rena_jonny","surber",2021-05-24,597,3.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0711990628856142,4,169,0.10154030100603,17.1603108700191,3.9585798816568,121,0.10162596913397,12.2967422652103,3.95454545454545
"1628",1651,"44340_ecgs_diptera_598","wastewater dominated","rena_jonny","surber",2021-05-24,598,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1629",1652,"44340_ecgs_diptera_599","wastewater dominated","rena_jonny","surber",2021-05-24,599,3.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0711990628856142,4,169,0.10154030100603,17.1603108700191,3.9585798816568,121,0.10162596913397,12.2967422652103,3.95454545454545
"1630",1653,"44340_ecgs_diptera_6","wastewater dominated","rena_jonny","surber",2021-05-24,6,3.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0711990628856142,4,169,0.10154030100603,17.1603108700191,3.9585798816568,121,0.10162596913397,12.2967422652103,3.95454545454545
"1631",1654,"44340_ecgs_diptera_600","wastewater dominated","rena_jonny","surber",2021-05-24,600,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1632",1655,"44340_ecgs_diptera_601","wastewater dominated","rena_jonny","surber",2021-05-24,601,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1633",1656,"44340_ecgs_diptera_602","wastewater dominated","rena_jonny","surber",2021-05-24,602,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1634",1657,"44340_ecgs_diptera_603","wastewater dominated","rena_jonny","surber",2021-05-24,603,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339,4,169,0.10154030100603,17.1603108700191,3.9585798816568,121,0.10162596913397,12.2967422652103,3.95454545454545
"1635",1658,"44340_ecgs_diptera_604","wastewater dominated","rena_jonny","surber",2021-05-24,604,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023,1,53,0.0023,0.1219,1,44,0.0023,0.1012,1
"1636",1659,"44340_ecgs_diptera_605","wastewater dominated","rena_jonny","surber",2021-05-24,605,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023,1,53,0.0023,0.1219,1,44,0.0023,0.1012,1
"1637",1660,"44340_ecgs_diptera_606","wastewater dominated","rena_jonny","surber",2021-05-24,606,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023,1,53,0.0023,0.1219,1,44,0.0023,0.1012,1
"1638",1661,"44340_ecgs_diptera_607","wastewater dominated","rena_jonny","surber",2021-05-24,607,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723,3,156,0.0472359490299426,7.36880804867105,3.01146153846154,104,0.0466702442678723,4.85370540385872,3
"1639",1662,"44340_ecgs_diptera_608","wastewater dominated","rena_jonny","surber",2021-05-24,608,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1640",1663,"44340_ecgs_diptera_609","wastewater dominated","rena_jonny","surber",2021-05-24,609,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1641",1664,"44340_ecgs_diptera_61","wastewater dominated","rena_jonny","surber",2021-05-24,61,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1642",1665,"44340_ecgs_diptera_610","wastewater dominated","rena_jonny","surber",2021-05-24,610,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723,3,156,0.0472359490299426,7.36880804867105,3.01146153846154,104,0.0466702442678723,4.85370540385872,3
"1643",1666,"44340_ecgs_diptera_611","wastewater dominated","rena_jonny","surber",2021-05-24,611,3.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0711990628856142,4,169,0.10154030100603,17.1603108700191,3.9585798816568,121,0.10162596913397,12.2967422652103,3.95454545454545
"1644",1667,"44340_ecgs_diptera_612","wastewater dominated","rena_jonny","surber",2021-05-24,612,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1645",1668,"44340_ecgs_diptera_613","wastewater dominated","rena_jonny","surber",2021-05-24,613,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759,2,276,0.0175278618100294,4.83768985956812,2.03804347826087,228,0.0174048176049163,3.96829841392091,2.03070175438596
"1646",1669,"44340_ecgs_diptera_614","wastewater dominated","rena_jonny","surber",2021-05-24,614,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae_ww",1,"35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023,1,53,0.0023,0.1219,1,44,0.0023,0.1012,1
