"","Full-ID_Sample_Number","Site","Person","Surber_Dnet","Sampling_Date","Specimen","Length_mm","Width_mm","Order","Family","Genus","Analysis.State","Taxa.Name.Good","Jonny.Verify","Notes","Type","Storage","X18","Month","Month_num","Year","Month_Year","Month_Year_Num","Order_Family","Replicate","Cummins2022_Number","FFG","a","b","Source","Equation","CPI","FBI_T","CPI_lower","CPI_higher","Calcd_Mass_mg"
"2635","44518_ecng_[oligochaeta]_204","stormwater dominated","rena_jonny","surber",2021-11-18,204,12,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,4.3884
"2636","44518_ecng_[oligochaeta]_206","stormwater dominated","rena_jonny","surber",2021-11-18,206,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971
"2637","44518_ecng_[oligochaeta]_207","stormwater dominated","rena_jonny","surber",2021-11-18,207,7,NA,"[oligochaeta]","unknown",NA,"ready","yes","y","broke into 3 pieces","non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.5599
"2638","44518_ecng_[oligochaeta]_208","stormwater dominated","rena_jonny","surber",2021-11-18,208,2.5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.91425
"2639","44518_ecng_[oligochaeta]_209","stormwater dominated","rena_jonny","surber",2021-11-18,209,5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.8285
"2640","44518_ecng_[oligochaeta]_21","stormwater dominated","rena_jonny","surber",2021-11-18,21,1,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.3657
"2641","44518_ecng_[oligochaeta]_210","stormwater dominated","rena_jonny","surber",2021-11-18,210,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971
"2642","44518_ecng_[oligochaeta]_212","stormwater dominated","rena_jonny","surber",2021-11-18,212,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971
"2643","44518_ecng_[oligochaeta]_213","stormwater dominated","rena_jonny","surber",2021-11-18,213,1.5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.54855
"2644","44518_ecng_[oligochaeta]_214","stormwater dominated","rena_jonny","surber",2021-11-18,214,7,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.5599
"2645","44518_ecng_[oligochaeta]_215","stormwater dominated","rena_jonny","surber",2021-11-18,215,7,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.5599
"2646","44518_ecng_[oligochaeta]_216","stormwater dominated","rena_jonny","surber",2021-11-18,216,6,NA,"[oligochaeta]","unknown",NA,"ready","yes","y","broke into 3 pieces","non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,2.1942
"2647","44518_ecng_[oligochaeta]_217","stormwater dominated","rena_jonny","surber",2021-11-18,217,5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.8285
"2648","44518_ecng_[oligochaeta]_218","stormwater dominated","rena_jonny","surber",2021-11-18,218,4,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.4628
"2649","44518_ecng_[oligochaeta]_219","stormwater dominated","rena_jonny","surber",2021-11-18,219,5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.8285
"2650","44483_ecgs_diptera_1","wastewater dominated","tayton_qaqc","surber",2021-10-14,1,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_b7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2651","44483_ecgs_diptera_4","wastewater dominated","tayton_qaqc","surber",2021-10-14,4,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_b7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"2652","44483_ecgs_diptera_5","wastewater dominated","tayton_qaqc","surber",2021-10-14,5,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_b7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2653","44483_ecgs_diptera_6","wastewater dominated","tayton_qaqc","surber",2021-10-14,6,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_b7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"2654","44483_ecgs_diptera_7","wastewater dominated","tayton_qaqc","surber",2021-10-14,7,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_b7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759
"2655","44483_ecgs_diptera_9","wastewater dominated","tayton_qaqc","surber",2021-10-14,9,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_b7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"2656","44483_ecng_diptera_1","stormwater dominated","tayton_qaqc","surber",2021-10-14,1,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"2657","44518_ecgs_trichoptera_166","wastewater dominated","rena_jonny","surber",2021-11-18,166,2.5,NA,"trichoptera","hydropsychidae","hydropsyche","ready","yes","y",NA,"larva","l2_c3",NA,"Nov",11,2021,"2021_Nov","2021_11","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.103835779596428
"2658","44421_ecgs_trichoptera_1","wastewater dominated","smp_jonny","s1",2021-08-13,1,2.653,NA,"trichoptera","hydropsychidae","cheumatopsyche","ready","yes","y",NA,"larva","s2_h8",NA,"Aug",8,2021,"2021_Aug","2021_8","trichoptera_hydropsychidae","1","17","filtering collectors (fc)",0.0038,3.61,"cummins et al., 2022","y=ax^b",6,4,3,9,0.128669338746904
"2659","44518_ecng_[oligochaeta]_22","stormwater dominated","rena_jonny","surber",2021-11-18,22,15,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,5.4855
"2660","44518_ecng_[oligochaeta]_220","stormwater dominated","rena_jonny","surber",2021-11-18,220,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971
"2661","44518_ecng_[oligochaeta]_223","stormwater dominated","rena_jonny","surber",2021-11-18,223,1,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.3657
"2662","44518_ecng_[oligochaeta]_224","stormwater dominated","rena_jonny","surber",2021-11-18,224,3,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,1.0971
"2663","44518_ecng_[oligochaeta]_225","stormwater dominated","rena_jonny","surber",2021-11-18,225,2.5,NA,"[oligochaeta]","unknown",NA,"ready","yes","y",NA,"non-insect","l_h4",NA,"Nov",11,2021,"2021_Nov","2021_11","[oligochaeta]_unknown","1",NA,"gathering collectors (gc)",0.3657,NA,"cummins et al., 2022","y=al",NA,5,NA,NA,0.91425
"2664","44483_ecng_diptera_10","stormwater dominated","tayton_qaqc","surber",2021-10-14,10,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2665","44483_ecng_diptera_11","stormwater dominated","tayton_qaqc","surber",2021-10-14,11,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"2666","44483_ecng_diptera_12","stormwater dominated","tayton_qaqc","surber",2021-10-14,12,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2667","44483_ecng_diptera_13","stormwater dominated","tayton_qaqc","surber",2021-10-14,13,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"2668","44483_ecng_diptera_14","stormwater dominated","tayton_qaqc","surber",2021-10-14,14,5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"2669","44483_ecng_diptera_15","stormwater dominated","tayton_qaqc","surber",2021-10-14,15,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2670","44483_ecng_diptera_17","stormwater dominated","tayton_qaqc","surber",2021-10-14,17,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"2671","44483_ecng_diptera_18","stormwater dominated","tayton_qaqc","surber",2021-10-14,18,5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"2672","44483_ecng_diptera_19","stormwater dominated","tayton_qaqc","surber",2021-10-14,19,5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"2673","44483_ecng_diptera_2","stormwater dominated","tayton_qaqc","surber",2021-10-14,2,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"2674","44483_ecng_diptera_20","stormwater dominated","tayton_qaqc","surber",2021-10-14,20,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"2675","44483_ecng_diptera_23","stormwater dominated","tayton_qaqc","surber",2021-10-14,23,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"2676","44483_ecng_diptera_24","stormwater dominated","tayton_qaqc","surber",2021-10-14,24,5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"2677","44483_ecng_diptera_25","stormwater dominated","tayton_qaqc","surber",2021-10-14,25,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"2678","44483_ecng_diptera_26","stormwater dominated","tayton_qaqc","surber",2021-10-14,26,5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"2679","44483_ecng_diptera_27","stormwater dominated","tayton_qaqc","surber",2021-10-14,27,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2680","44483_ecng_diptera_28","stormwater dominated","tayton_qaqc","surber",2021-10-14,28,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"2681","44483_ecng_diptera_29","stormwater dominated","tayton_qaqc","surber",2021-10-14,29,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"2682","44483_ecng_diptera_3","stormwater dominated","tayton_qaqc","surber",2021-10-14,3,5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"2683","44483_ecng_diptera_30","stormwater dominated","tayton_qaqc","surber",2021-10-14,30,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759
"2684","44483_ecng_diptera_31","stormwater dominated","tayton_qaqc","surber",2021-10-14,31,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2685","44483_ecng_diptera_33","stormwater dominated","tayton_qaqc","surber",2021-10-14,33,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"2686","44483_ecng_diptera_34","stormwater dominated","tayton_qaqc","surber",2021-10-14,34,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2687","44483_ecng_diptera_35","stormwater dominated","tayton_qaqc","surber",2021-10-14,35,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2688","44483_ecng_diptera_36","stormwater dominated","tayton_qaqc","surber",2021-10-14,36,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2689","44483_ecng_diptera_37","stormwater dominated","tayton_qaqc","surber",2021-10-14,37,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2690","44483_ecng_diptera_38","stormwater dominated","tayton_qaqc","surber",2021-10-14,38,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"2691","44483_ecng_diptera_39","stormwater dominated","tayton_qaqc","surber",2021-10-14,39,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2692","44483_ecng_diptera_4","stormwater dominated","tayton_qaqc","surber",2021-10-14,4,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"2693","44483_ecng_diptera_40","stormwater dominated","tayton_qaqc","surber",2021-10-14,40,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"2694","44483_ecng_diptera_41","stormwater dominated","tayton_qaqc","surber",2021-10-14,41,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l2_a7",NA,"Oct",10,2021,"2021_Oct","2021_10","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023
